date,open,high,low,close,volume,log_return,log_volume_chg,log_trading_range,vol_10,vol_30,garch_vol_10
2013-06-13,16.295,16.313,15.736,16.164,49686896.0,0.0,0.0,0.0,0.0,0.0,
2013-06-14,16.248,16.34,16.016,16.313,9719189.0,0.00917578873793845,-1.6316390575884618,-0.577098750715762,0.0,0.0,
2013-06-17,16.397,16.435,16.118,16.19,5895698.0,-0.0075685682646216,-0.49987924636906733,-0.02184174191505317,0.0,0.0,
2013-06-18,16.19,16.219,15.978,16.108,7214258.0,-0.005077724700336184,0.20183641322616985,-0.2741048403866202,0.0,0.0,
2013-06-19,16.06,16.155,15.27,16.006,7656095.0,-0.006352391044353478,0.059442717007646806,1.3007907115172703,0.0,0.0,
2013-06-20,15.642,15.69,15.186,15.595,2991244.0,-0.02601330188508788,-0.9398127082540739,-0.5630113769365634,0.0,0.0,
2013-06-21,15.595,15.893,15.364,15.82,2730993.0,0.014324612279741356,-0.09102407506343013,0.04841216378693147,0.0,0.0,
2013-06-24,15.642,15.661,15.325,15.464,1295331.0,-0.02276022043347803,-0.7458990183772265,-0.4538772718950942,0.0,0.0,
2013-06-25,15.55,15.717,15.41,15.595,1154294.0,0.008435608153736673,-0.11527735927763061,-0.09026341237600666,0.0,0.0,
2013-06-26,15.642,15.959,15.642,15.849,3673977.0,0.016156056790522122,1.157785824896731,0.032054026290082804,0.0,0.0,
2013-06-27,15.893,16.05,15.8,16.05,1904983.0,0.012602442725736296,-0.6568016419121481,-0.23744085601503473,0.03410374978544851,0.0,
2013-06-28,16.218,16.247,15.945,16.198,2019790.0,0.009178928250773044,0.05852046095848529,0.1889660995126219,0.03410425533044623,0.0,
2013-07-01,15.997,16.06,15.893,15.997,1276776.0,-0.012486573167339365,-0.4586553950685577,-0.5924332049581249,0.03482363885282414,0.0,
2013-07-02,15.997,16.155,15.921,16.07,714486.0,0.004552975089962441,-0.5805300264702051,0.3373273029409656,0.03489352926608462,0.0,
2013-07-03,16.016,16.089,15.959,16.06,356524.0,-0.0006224712308053881,-0.6951618442896894,-0.5877866649021342,0.03456927947452707,0.0,
2013-07-05,16.108,16.118,16.006,16.07,615765.0,0.0006224712308053881,0.5464638384733629,-0.14903557916049515,0.0277475739326944,0.0,
2013-07-08,16.146,16.146,15.849,16.08,919236.0,0.0006220840013990703,0.40067749301863387,0.9752332675076218,0.026294405349647516,0.0,
2013-07-09,16.06,16.199,16.05,16.183,559877.0,0.0063850447839284286,-0.4958257735114717,-0.6897858328572364,0.018062971923761578,0.0,
2013-07-10,16.199,16.276,16.108,16.19,562741.0,0.0004324591547955059,0.005102370019878677,0.12001767345778935,0.01799156197197761,0.0,
2013-07-11,16.248,16.285,16.07,16.248,1063411.0,0.0035760565885394335,0.6364174584288786,0.24667404872440768,0.01514385378464911,0.0,
2013-07-12,16.199,16.313,16.155,16.295,1351727.0,0.0028884880114414813,0.23990136794099293,-0.30804299510071,0.012935641639292967,0.0,
2013-07-15,16.295,16.34,15.941,15.997,261661.0,-0.01845710763006636,-1.642088540307931,0.926366383862909,0.017716388421393486,0.0,
2013-07-16,16.099,16.146,16.016,16.127,545682.0,0.008093681338920078,0.7349866156626383,-1.1214269664342593,0.016391064723623568,0.0,
2013-07-17,15.949,16.199,15.875,16.108,1069663.0,-0.0011788430091708157,0.67306253608524,0.9132090653367324,0.016163292115657483,0.0,
2013-07-18,16.155,16.229,15.931,15.969,733248.0,-0.008666700130477878,-0.37761494430556475,-0.08365002928692977,0.017357463239426267,0.0,
2013-07-19,15.969,16.08,15.875,15.902,643768.0,-0.004204455379438254,-0.13014556751907236,-0.3740835073670048,0.01750842867412298,0.0,
2013-07-22,15.902,15.902,15.763,15.781,496152.0,-0.007638202713295961,-0.260456081360962,-0.38853604600771274,0.01803624590475281,0.0,
2013-07-23,15.969,16.033,15.69,15.884,1739285.0,0.0065056285030093974,1.2543470568266493,0.903256514035258,0.018067108109875357,0.0,
2013-07-24,15.997,16.033,15.753,15.949,401194.0,0.004083818071611844,-1.46678428737642,-0.20294084399669132,0.01850424656629491,0.0,
2013-07-25,15.884,16.199,15.8,16.155,798815.0,0.012833467935844833,0.6886842786912482,0.354171813720612,0.020915709986218615,0.0,
2013-07-26,16.127,16.146,15.829,15.931,334780.0,-0.013962702685704098,-0.8696557798581299,-0.23005964301258452,0.02268518825242451,0.05924521525098686,
2013-07-29,15.875,16.07,15.745,16.033,430931.0,0.0063822016159424955,0.25247438480562856,0.02492340845245966,0.01939231746612349,0.05883848857092652,
2013-07-30,16.06,16.099,15.839,15.949,570294.0,-0.005252966866083231,0.28020403284850914,-0.22314355131421393,0.018666437623554504,0.058598928007984635,
2013-07-31,15.969,16.108,15.849,16.006,312898.0,0.003567520604237373,-0.6002747584926755,-0.0038535693159877926,0.018956164185298083,0.05853796004622098,
2013-08-01,16.08,16.19,15.941,16.08,622670.0,0.004612611805965727,0.6881394245894707,-0.03937516523482931,0.018138458980396992,0.058374789781763796,
2013-08-02,16.146,16.164,15.893,16.07,370939.0,-0.0006220840013990703,-0.5179790548216765,0.0846659244149941,0.017774355651707832,0.051746319601833374,
2013-08-05,16.06,16.331,15.988,16.276,2123175.0,0.012737450390022609,1.744630260225163,0.235611626286236,0.01807740967461286,0.051346333424854125,
2013-08-06,16.258,16.517,16.089,16.304,1827955.0,0.0017188463409252286,-0.14971475418563607,0.22139274841585876,0.017890635916198484,0.04511070098550343,
2013-08-07,16.219,16.295,15.921,16.089,861280.0,-0.01327466781147102,-0.7525334798306105,-0.13486739816726057,0.021031024543887545,0.04697447233509005,
2013-08-08,16.089,16.164,15.502,15.651,1369949.0,-0.027600995960532337,0.4641091370392374,0.5710097585224714,0.026878807360607583,0.05246667991667272,
2013-08-09,15.614,15.931,15.55,15.773,409506.0,0.007764804796971614,-1.2075772366514474,-0.5524661808103126,0.0264186689546146,0.051437576861213974,
2013-08-12,15.69,15.875,15.69,15.79,296643.0,0.0010772107622134541,-0.3224221596054768,-0.7224435500483694,0.025855810143168782,0.050476490832767645,
2013-08-13,15.763,15.893,15.41,15.447,545770.0,-0.021962018535436556,0.6096682459799236,0.9596608285742463,0.02961907774530845,0.05353298720542585,
2013-08-14,15.381,15.604,15.205,15.604,797468.0,0.01011248191229619,0.379244066887221,-0.19105523676271252,0.030788131889873446,0.05442860815629722,
2013-08-15,15.642,15.893,15.315,15.82,656224.0,0.013747670695097636,-0.19493951438874468,0.3706124517825182,0.03259248532266213,0.05638821523381408,
2013-08-16,15.736,15.829,15.587,15.726,256468.0,-0.005959568770183665,-0.9394982935805363,-0.8706361425156894,0.03271904972278302,0.05663605282958432,
2013-08-19,15.82,15.829,15.699,15.82,117940.0,0.005959568770183665,-0.7768278799204644,-0.6214032757011014,0.03132546009158765,0.05701724503366671,
2013-08-20,15.81,15.849,15.736,15.82,245547.0,0.0,0.7333123543672766,-0.14014663174325204,0.031209803986687743,0.056570376957067146,
2013-08-21,15.902,15.902,15.661,15.68,255279.0,-0.008888947417246218,0.0388686897553665,0.7574091147783171,0.030555956601810267,0.05713293148660333,
2013-08-22,15.79,15.79,15.559,15.623,272225.0,-0.0036418274924954197,0.06427186553712261,-0.04237922296886065,0.023547023335297134,0.05698186989379547,
2013-08-23,15.642,15.699,15.364,15.438,246389.0,-0.011912184902103995,-0.09971734242642505,0.37171282130327055,0.023966120699949172,0.057771124939167785,
2013-08-26,15.41,15.55,15.364,15.391,166227.0,-0.0030490795298452333,-0.3935572637050697,-0.5883838581118626,0.023834993509411165,0.055171836834379366,
2013-08-27,15.297,15.373,14.702,14.814,559772.0,-0.038210243406719524,1.214175233866266,1.28302246325848,0.032409817651277775,0.06549257843073204,
2013-08-28,14.86,14.86,14.256,14.554,699516.0,-0.01770680966620297,0.2228591093581045,-0.10519493903686722,0.03155055150375799,0.0671264744815671,
2013-08-29,14.526,14.906,14.406,14.906,613376.0,0.023897946534607417,-0.13141054259223495,-0.1889660995126219,0.0357849616038304,0.07218268736540691,
2013-08-30,15.059,15.417,14.947,15.37,447517.0,0.030653741091002384,-0.3152635989125976,-0.061875403718086086,0.04416431566375497,0.07929570558528592,
2013-09-03,15.176,15.232,14.955,15.027,288146.0,-0.022568974506914863,-0.4402472296927016,-0.5287151885167698,0.045781377773664464,0.08192467447553191,
2013-09-04,15.037,15.112,14.916,15.093,245259.0,0.004382477133701546,-0.16115250110761536,-0.34590284695681994,0.04615819821879678,0.0817337993574733,
2013-09-05,15.075,15.084,14.822,14.906,1120068.0,-0.012467243717789067,1.5188298817119659,0.29022984453058265,0.046407097326732163,0.08219610844097322,
2013-09-06,14.878,15.017,14.647,14.71,307137.0,-0.013236281846155773,-1.2938507746146932,0.34515850187716945,0.046738670925760645,0.08137586227562216,
2013-09-09,14.675,14.719,14.368,14.489,528412.0,-0.015137793774760766,0.5425823803413081,-0.05271678217240483,0.047019329180643284,0.08154608854079094,
2013-09-10,14.46,14.57,14.301,14.377,974481.0,-0.007760033398129806,0.6120287391210724,-0.2660748438640237,0.046953868495094496,0.08105855437414455,
