date,open,high,low,close,volume,log_return,log_volume_chg,log_trading_range,vol_10,vol_30,garch_vol_10
2005-02-25,10.099,10.099,10.038,10.038,31020.0,0.0,0.0,0.0,0.0,0.0,
2005-02-28,10.038,10.066,9.977,10.003,31460.0,-0.003492843229698117,0.014084739881738528,0.37776250555883406,0.0,0.0,
2005-03-01,10.003,10.003,9.964,9.972,52427.0,-0.0031038823417324224,0.5107048281678903,-0.8250747236025053,0.0,0.0,
2005-03-02,9.964,9.991,9.95,9.991,21702.0,0.001903522089570231,-0.882017303600005,0.05001042057467764,0.0,0.0,
2005-03-03,9.991,10.025,9.977,10.025,41657.0,0.003397285441751663,0.6520649995200127,0.1576289442035752,0.0,0.0,
2005-03-04,10.053,10.112,10.046,10.092,25488.0,0.006661057586178298,-0.4912616685503366,0.3184537311185447,0.0,0.0,
2005-03-07,10.053,10.092,10.053,10.066,21845.0,-0.0025796224246432686,-0.15423569076429366,-0.5260930958967975,0.0,0.0,
2005-03-08,10.099,10.099,10.06,10.06,13979.0,-0.0005962436825748263,-0.44641585891440805,0.0,0.0,0.0,
2005-03-09,10.075,10.075,9.95,9.972,65973.0,-0.008785999010282097,1.5516893639278297,1.1647520911726623,0.0,0.0,
2005-03-10,9.984,9.984,9.935,9.964,25634.0,-0.0008025682613772567,-0.9453259721091882,-0.9364934391916853,0.0,0.0,
2005-03-11,9.935,9.935,9.873,9.873,24755.0,-0.00917483877062164,-0.03489210649424557,0.23531408693449452,0.01112864183637194,0.0,
2005-03-14,9.88,9.914,9.841,9.914,19660.0,0.004144140969069898,-0.23044137409436694,0.16332505610328596,0.011723217229053394,0.0,
2005-03-15,9.903,9.95,9.887,9.887,16308.0,-0.002727136683386089,-0.18693032976201351,-0.14732471475688236,0.011686727550244714,0.0,
2005-03-16,9.903,9.958,9.895,9.935,18497.0,0.004843113088784268,0.1259527718154061,2.842170943040401e-14,0.012243917460294688,0.0,
2005-03-17,9.88,9.935,9.866,9.873,18786.0,-0.006260117374468077,0.015503354799911051,0.09097177820572888,0.012412109145884826,0.0,
